Format Version,1.22,Take Name,KB2T_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 06.04.26.622 PM,Total Frames in Take,1439,Total Exported Frames,361,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
36,0.600000,5.596878,43.834850,-10.226884,-15.228433,161.123810,-7.450107,-0.352365,0.109498,0.182071,-2.644212,156.757492,175.579254,172.567780,16.006035,163.796265,19.098303,14.011827,-10.540389,-12.609610,163.795013,-11.434841,17.944244,11.503384,-12.919029,-17.635458,163.442551,-6.387384,-82.046364,100.975479,179.974792,21.106655,13.640338,-7.515799,-20.873768,161.967972,-3.130299,78.710526,211.672165,176.007492,18.275040,16.920843,-11.186065,-10.100886,155.400711,-9.330595,79.956978,102.147232,179.669708,-80.185287,210.732819,177.007950,18.744444,164.045013,-4.852211,4.399042,167.584625,-1.549149,,,,-20.873768,161.967972,-3.130299,,,,,,,,,,,,,,,
37,0.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.633333,5.413039,42.732071,-10.159040,-15.292512,161.137619,-7.519093,-0.352903,0.109560,0.182822,-2.644900,156.756866,175.579147,172.601395,16.009142,163.794678,19.098190,14.014745,-10.534252,-12.608618,163.787750,-11.411678,17.943434,11.506351,-12.914263,-17.717190,163.461227,-6.508420,-82.045105,100.975441,179.972702,21.104069,13.640115,-7.510474,-20.766350,161.902222,-2.826922,78.709114,211.672623,176.006775,18.278530,16.926971,-11.177686,-10.105029,155.394104,-9.306216,79.957474,102.147255,179.670578,-80.187012,210.730988,177.006348,18.744268,164.028748,-4.821247,4.398339,167.576813,-1.528376,,,,,,,,,,,,,,,,,,,,,
39,0.650000,5.408271,42.702740,-10.173140,-15.293514,161.133392,-7.506437,-0.353293,0.109615,0.182664,-2.644945,156.755936,175.579605,172.606781,16.012701,163.797302,19.098013,14.015736,-10.532218,-12.607615,163.782333,-11.398190,17.943279,11.507543,-12.912562,-17.718161,163.457809,-6.497539,-82.045158,100.975838,179.972809,21.103399,13.641007,-7.508752,-20.769489,161.900421,-2.817155,78.709213,211.671448,176.006805,18.279243,16.928173,-11.175002,-10.106379,155.387817,-9.289265,79.957832,102.146568,179.670532,-80.186783,210.730011,177.005295,18.742306,164.021103,-4.799503,4.396424,167.571945,-1.514053,,,,,,,,,,,,,,,,,,,,,
40,0.666667,5.397598,42.660801,-10.177460,-15.295731,161.129028,-7.495174,-0.354954,0.107659,0.182002,-2.644520,156.756668,175.577438,172.606918,16.019587,163.800476,19.096479,14.015372,-10.530582,-12.606692,163.776962,-11.385870,17.942530,11.507720,-12.911013,-17.720818,163.453979,-6.488583,-82.045036,100.977882,179.969879,21.100689,13.639912,-7.506986,-20.775002,161.897842,-2.810038,78.710266,211.671280,176.005814,18.277805,16.927757,-11.173372,-10.107844,155.382126,-9.272730,79.958153,102.146240,179.672760,-80.187019,210.732132,176.999023,18.738482,164.016037,-4.776096,4.394042,167.569824,-1.498121,,,,,,,,,,,,,,,,,,,,,
41,0.683333,5.389775,42.610229,-10.176322,-15.300235,161.125122,-7.482993,-0.352016,0.108395,0.181928,-2.644834,156.756439,175.580017,172.612823,16.018423,163.792664,19.094130,14.014517,-10.529980,-12.607914,163.771805,-11.370695,17.940092,11.506535,-12.910538,-17.726048,163.450378,-6.478822,-82.046341,100.976738,179.971985,21.098537,13.638827,-7.506279,-20.783575,161.894897,-2.802775,78.710022,211.670929,176.010162,18.275299,16.927399,-11.172752,-10.111521,155.378128,-9.255523,79.957756,102.145615,179.672104,-80.186394,210.731766,177.005081,18.734278,164.012466,-4.750741,4.388955,167.567093,-1.478904,,,,,,,,,,,,,,,,,,,,,
42,0.700000,5.383686,42.612518,-10.168136,-15.303914,161.120453,-7.467233,-0.351862,0.109087,0.182718,-2.644426,156.756836,175.580154,172.615662,16.021912,163.785950,19.090563,14.012583,-10.529523,-12.612079,163.767105,-11.354780,17.937017,11.504622,-12.910199,-17.729948,163.445435,-6.463012,-82.044266,100.977623,179.970795,21.095053,13.637203,-7.505695,-20.787195,161.889679,-2.786859,78.709671,211.672424,176.009460,18.271091,16.925087,-11.172310,-10.114799,155.374283,-9.239984,79.957825,102.147690,179.668716,-80.185982,210.730148,177.004547,18.729410,164.010818,-4.725444,4.380163,167.565033,-1.456904,,,,,,,,,,,,,,,,,,,,,
43,0.716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.750000,5.324712,42.594910,-10.057696,-15.323603,161.096817,-7.421391,-0.350699,0.109371,0.182036,-2.644042,156.756683,175.580246,172.585876,16.011444,163.784332,19.078783,14.004326,-10.532562,-12.632825,163.748688,-11.308294,17.926193,11.496873,-12.911816,-17.753292,163.418167,-6.417593,-82.044914,100.978340,179.970688,21.086342,13.631908,-7.508029,-20.809996,161.857147,-2.743210,78.710716,211.671310,176.010269,18.254856,16.913269,-11.177535,-10.125317,155.358078,-9.193516,79.961632,102.142654,179.675003,-80.187141,210.731812,177.008469,18.706179,164.040970,-4.663438,4.347746,167.568710,-1.396596,,,,,,,,,,,,,,,,,,,,,
46,0.766667,5.281057,42.584927,-9.996606,-15.330991,161.086563,-7.406550,-0.349563,0.108935,0.181896,-2.643904,156.756439,175.582382,172.589249,16.012125,163.785019,19.077242,14.003953,-10.533304,-12.641130,163.741013,-11.293846,17.923244,11.495510,-12.912978,-17.762705,163.406097,-6.403445,-82.045616,100.976791,179.970413,21.086014,13.632594,-7.508784,-20.819115,161.842880,-2.729751,78.711006,211.670853,176.014130,18.253679,16.912964,-11.177913,-10.127323,155.351013,-9.176856,79.957542,102.146759,179.670761,-80.185387,210.731247,177.014343,18.696562,164.056946,-4.644007,4.336356,167.572662,-1.380485,,,,,,,,,,,,,,,,,,,,,
47,0.783333,5.250369,42.579838,-9.935311,-15.339787,161.078110,-7.391723,-0.351299,0.106196,0.181946,-2.644115,156.758026,175.579041,172.589340,16.013929,163.778412,19.075361,14.004339,-10.533322,-12.651960,163.735626,-11.278111,17.922705,11.496523,-12.912772,-17.773460,163.395554,-6.388572,-82.045410,100.976776,179.969406,21.083309,13.632588,-7.508834,-20.829248,161.829300,-2.715663,78.710701,211.672546,176.013000,18.251423,16.913231,-11.178079,-10.131413,155.346375,-9.161633,79.957497,102.148903,179.670380,-80.186226,210.734436,177.000946,18.684813,164.070755,-4.626661,4.324792,167.578705,-1.366001,,,,,,,,,,,,,,,,,,,,,
48,0.800000,5.233025,42.591141,-9.894315,-15.347788,161.074142,-7.377380,-0.354482,0.108193,0.182600,-2.645356,156.756287,175.578110,172.593307,16.015667,163.768738,19.074034,14.005496,-10.532019,-12.661864,163.733765,-11.263728,17.921400,11.497183,-12.911594,-17.782570,163.390091,-6.373448,-82.045250,100.976738,179.970718,21.082193,13.633974,-7.507370,-20.836962,161.821503,-2.700370,78.708855,211.671738,176.006180,18.249638,16.914474,-11.176820,-10.136218,155.345673,-9.149563,79.956985,102.147926,179.669861,-80.187515,210.730621,176.999908,18.674059,164.082153,-4.609686,4.313259,167.583176,-1.351106,,,,,,,,,,,,,,,,,,,,,
49,0.816667,5.240108,42.601109,-9.875388,-15.354727,161.075180,-7.364113,-0.350472,0.108561,0.182339,-2.644161,156.757172,175.581314,172.620361,16.020777,163.759262,19.074923,14.009164,-10.529462,-12.670219,163.736496,-11.249643,17.922085,11.500444,-12.910013,-17.789953,163.390167,-6.359009,-82.044861,100.977837,179.968597,21.080343,13.635015,-7.505533,-20.843388,161.819504,-2.686016,78.710297,211.672241,176.012711,18.253677,16.921122,-11.172488,-10.142117,155.348877,-9.138989,79.957466,102.148460,179.670044,-80.186340,210.731201,177.011261,18.665747,164.093552,-4.597157,4.302473,167.588852,-1.335925,,,,,,,,,,,,,,,,,,,,,
50,0.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.850000,5.453297,43.646626,-9.954825,-15.306890,161.062149,-7.252629,-0.352433,0.107745,0.181767,-2.643544,156.757599,175.580002,172.635010,16.021603,163.748108,19.073940,14.011446,-10.524907,-12.683277,163.744400,-11.223740,17.922667,11.503820,-12.905714,-17.724899,163.372589,-6.196794,-82.044258,100.977615,179.970032,21.077980,13.636101,-7.501459,-20.965273,161.887650,-2.939957,78.711441,211.671860,176.010681,18.252811,16.923697,-11.167118,-10.153321,155.356262,-9.119779,79.957642,102.146927,179.673340,-80.185951,210.733749,177.007263,18.654158,164.110153,-4.576200,4.286586,167.596146,-1.306808,,,,,,,-20.965273,161.887650,-2.939957,,,,,,,,,,,,
52,0.866667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.883333,5.270116,42.575230,-9.883348,-15.367188,161.077850,-7.321659,-0.352555,0.108989,0.182171,-2.643544,156.757828,175.579758,172.637848,16.054825,163.753281,19.076180,14.012368,-10.520081,-12.682088,163.740219,-11.204219,17.926758,11.505211,-12.901649,-17.802526,163.392731,-6.316633,-82.044579,100.978348,179.970047,21.077713,13.636075,-7.495563,-20.857800,161.820938,-2.645659,78.711082,211.672638,176.008545,18.255764,16.925125,-11.162575,-10.154890,155.351013,-9.095716,79.957359,102.149307,179.668762,-80.185455,210.732178,177.008896,18.655577,164.100403,-4.548049,4.287217,167.590500,-1.285493,,,,,,,,,,,,,,,,,,,,,
54,0.900000,5.252740,42.590393,-9.898171,-15.363243,161.072922,-7.310743,-0.352916,0.107599,0.182228,-2.643750,156.756866,175.580078,172.636978,16.079344,163.780197,19.075350,14.010286,-10.518026,-12.678437,163.732941,-11.195040,17.927525,11.504819,-12.900069,-17.797916,163.388702,-6.306139,-82.044380,100.977135,179.971573,21.073395,13.630133,-7.492104,-20.852419,161.819153,-2.633555,78.710793,211.671783,176.010498,18.256533,16.924921,-11.161332,-10.152686,155.344788,-9.083873,79.958412,102.146271,179.672913,-80.185349,210.731720,177.002121,18.657722,164.087936,-4.539096,4.290933,167.582825,-1.277763,,,,,,,,,,,,,,,,,,,,,
55,0.916667,5.257906,42.590290,-9.927536,-15.359083,161.068375,-7.300588,-0.352691,0.107743,0.182227,-2.644189,156.757278,175.578827,172.635864,16.089434,163.782822,19.075075,14.009234,-10.516686,-12.673227,163.725632,-11.185246,17.927488,11.503612,-12.898893,-17.792852,163.385315,-6.296499,-82.045120,100.976585,179.970627,21.072365,13.628788,-7.490373,-20.847822,161.817871,-2.623414,78.710381,211.672211,176.009247,18.256456,16.924057,-11.160209,-10.150884,155.338455,-9.072942,79.957260,102.148209,179.670471,-80.185852,210.732513,177.003174,18.661119,164.070755,-4.534417,4.295684,167.573776,-1.271933,,,,,,,,,,,,,,,,,,,,,
56,0.933333,5.256018,42.588894,-9.969586,-15.354201,161.064987,-7.291682,-0.352877,0.108442,0.182365,-2.644198,156.756027,175.580414,172.654785,16.111725,163.733505,19.073772,14.005759,-10.516195,-12.666752,163.718643,-11.177272,17.927011,11.497299,-12.899153,-17.786694,163.383789,-6.288760,-82.044815,100.978233,179.967834,21.070107,13.626403,-7.489412,-20.842419,161.819946,-2.614768,78.710251,211.671143,176.009674,18.255266,16.922159,-11.159487,-10.149533,155.331833,-9.061420,79.958145,102.147224,179.672058,-80.186691,210.729401,177.008484,18.666121,164.053802,-4.529304,4.303694,167.564209,-1.266897,,,,,,,,,,,,,,,,,,,,,
57,0.950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.966667,5.262093,42.574535,-10.028379,-15.342003,161.057434,-7.282852,-0.353829,0.108895,0.182399,-2.643617,156.755753,175.579071,172.624817,16.112135,163.786621,19.071833,14.002301,-10.514603,-12.651542,163.706223,-11.169189,17.924259,11.495389,-12.896935,-17.772877,163.378708,-6.281734,-82.044754,100.977448,179.970551,21.067909,13.622514,-7.487550,-20.830477,161.819382,-2.607373,78.710785,211.670898,176.006775,18.254515,16.917774,-11.158786,-10.141477,155.319794,-9.048903,79.957916,102.148415,179.668182,-80.185387,210.729004,177.005386,18.677668,164.019638,-4.516071,4.317869,167.544250,-1.255941,,,,,,,,,,,,,,,,,,,,,
59,0.983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.000000,5.247612,42.478634,-10.060056,-15.324335,161.056442,-7.290118,-0.350642,0.107384,0.181319,-2.643781,156.757019,175.582047,172.637314,16.134743,163.746490,19.069633,13.997419,-10.514561,-12.625644,163.701675,-11.174417,17.922607,11.487810,-12.897539,-17.755537,163.379700,-6.294415,-82.045753,100.976982,179.970505,21.065054,13.619152,-7.487023,-20.819988,161.824387,-2.624068,78.711655,211.670639,176.014954,18.252485,16.913988,-11.158626,-10.123646,155.314438,-9.044242,79.957703,102.145958,179.674057,-80.186150,210.733887,177.011337,18.701090,163.999313,-4.483027,4.336592,167.535812,-1.244080,,,,,,,,,,,,,,,,,,,,,
61,1.016667,5.237895,42.431400,-10.055825,-15.312563,161.060852,-7.295850,-0.351671,0.108686,0.181836,-2.644013,156.757431,175.580246,172.635590,16.136749,163.750305,19.069450,13.997475,-10.514455,-12.610533,163.706177,-11.178553,17.922142,11.487722,-12.897494,-17.744537,163.384277,-6.302434,-82.045349,100.977837,179.970428,21.065128,13.619259,-7.486651,-20.812054,161.829468,-2.634431,78.710922,211.671783,176.010315,18.252316,16.914133,-11.158733,-10.110315,155.318115,-9.044796,79.956818,102.148415,179.669144,-80.185524,210.732605,177.008896,18.710445,163.998123,-4.469144,4.347520,167.536835,-1.236349,,,,,,,,,,,,,,,,,,,,,
62,1.033333,5.235433,42.450089,-10.043723,-15.295770,161.067154,-7.298014,-0.352441,0.108745,0.181996,-2.644284,156.756012,175.581467,172.635208,16.135269,163.748535,19.069239,13.998018,-10.514215,-12.595199,163.714081,-11.181993,17.922411,11.488530,-12.897052,-17.727865,163.390030,-6.303611,-82.045959,100.977074,179.972153,21.064224,13.619193,-7.486526,-20.793953,161.834305,-2.634812,78.710503,211.670593,176.010712,18.252275,16.914970,-11.158538,-10.092778,155.325058,-9.048849,79.957359,102.148056,179.669662,-80.186043,210.730484,177.009109,18.721130,164.001083,-4.452562,4.358741,167.540787,-1.227111,,,,,,,,,,,,,,,,,,,,,
63,1.050000,5.268010,42.447113,-10.052171,-15.280940,161.077850,-7.301926,-0.351559,0.108765,0.181975,-2.644568,156.757385,175.581436,172.620377,16.126009,163.785629,19.069221,13.999226,-10.513041,-12.579691,163.726486,-11.184984,17.922338,11.491990,-12.895398,-17.712814,163.400528,-6.306535,-82.045403,100.978706,179.970383,21.064236,13.619442,-7.485521,-20.779232,161.843414,-2.638594,78.710236,211.671921,176.011520,18.252350,16.915058,-11.157647,-10.078221,155.335831,-9.055323,79.957153,102.147545,179.671951,-80.186394,210.732056,177.009766,18.736176,164.008133,-4.435277,4.370927,167.545776,-1.219916,,,,,,,,,,,,,,,,,,,,,
64,1.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.083333,5.319479,42.383900,-10.066634,-15.256526,161.098175,-7.315656,-0.350832,0.108598,0.181570,-2.643702,156.757187,175.581390,172.593262,16.118021,163.813568,19.072990,13.999085,-10.509564,-12.550004,163.748657,-11.194223,17.931145,11.497216,-12.890048,-17.688808,163.420837,-6.321204,-82.045952,100.978386,179.969833,21.064911,13.616604,-7.482373,-20.759636,161.861938,-2.657715,78.711502,211.671158,176.012390,18.254709,16.912838,-11.155466,-10.053374,155.356018,-9.067774,79.957489,102.147118,179.670898,-80.185303,210.732132,177.012878,18.760275,164.016251,-4.414701,4.393266,167.555832,-1.211405,,,,,,,,,,,,,,,,,,,,,
66,1.100000,5.327827,42.356514,-10.057844,-15.246494,161.102921,-7.323532,-0.353222,0.108818,0.182496,-2.644400,156.757401,175.579300,172.594315,16.137472,163.823486,19.075575,13.997054,-10.507360,-12.539011,163.754593,-11.199302,17.934155,11.495360,-12.888448,-17.679420,163.425156,-6.329685,-82.045662,100.977501,179.972214,21.066370,13.614176,-7.479527,-20.751923,161.865143,-2.668079,78.709923,211.672684,176.007690,18.258036,16.911051,-11.153300,-10.042674,155.361420,-9.073978,79.958626,102.148521,179.670853,-80.186401,210.731476,177.004639,18.771120,164.019699,-4.410380,4.403836,167.559677,-1.213461,,,,,,,,,,,,,,,,,,,,,
67,1.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.133333,5.343592,42.354694,-10.066710,-15.232788,161.106583,-7.336961,-0.352074,0.108726,0.182269,-2.644163,156.757828,175.580460,172.573074,16.230309,163.869415,19.084301,13.996410,-10.499224,-12.525617,163.758591,-11.211765,17.939978,11.491221,-12.883416,-17.665464,163.428955,-6.342768,-82.045494,100.977516,179.972748,21.079124,13.620575,-7.466755,-20.738228,161.868668,-2.681493,78.710350,211.672791,176.010086,18.264687,16.906424,-11.147181,-10.029867,155.364548,-9.087825,79.958725,102.147591,179.672333,-80.185791,210.732529,177.006744,18.787243,164.026535,-4.425901,4.420963,167.559937,-1.229417,,,,,,,,,,,,,,,,,,,,,
69,1.150000,5.348264,42.360527,-10.079501,-15.229465,161.106125,-7.342324,-0.351257,0.108912,0.182507,-2.644636,156.757217,175.579910,172.571915,16.245338,163.893570,19.085152,13.992355,-10.496022,-12.523092,163.757202,-11.216998,17.940660,11.487885,-12.880831,-17.661665,163.428925,-6.348007,-82.044792,100.976982,179.971024,21.079311,13.615748,-7.462895,-20.734241,161.869370,-2.686266,78.709671,211.672516,176.010056,18.266413,16.902477,-11.144027,-10.027636,155.363144,-9.093285,79.957977,102.148758,179.668427,-80.186783,210.732086,177.006409,18.790916,164.019043,-4.444849,4.427669,167.555069,-1.242477,,,,,,,,,,,,,,,,,,,,,
70,1.166667,5.350598,42.375282,-10.107165,-15.227197,161.104660,-7.347898,-0.351656,0.109344,0.182579,-2.644498,156.757492,175.580414,172.572128,16.245277,163.908859,19.086712,13.989143,-10.494360,-12.521280,163.753769,-11.223823,17.942778,11.486137,-12.879230,-17.658339,163.428558,-6.353537,-82.045570,100.977196,179.972260,21.080061,13.611605,-7.461504,-20.730373,161.871063,-2.690463,78.709740,211.672882,176.009552,18.268421,16.898922,-11.141981,-10.028277,155.359482,-9.098369,79.957817,102.149559,179.668518,-80.186935,210.731461,177.009766,18.793055,164.005753,-4.463762,4.433146,167.548325,-1.254022,,,,,,,,,,,,,,,,,,,,,
71,1.183333,5.355767,42.391254,-10.132963,-15.224472,161.102402,-7.354501,-0.351510,0.109425,0.182784,-2.644316,156.756439,175.583298,172.534180,16.268038,163.998306,19.089239,13.983886,-10.492650,-12.518830,163.749588,-11.231542,17.943514,11.482613,-12.877718,-17.654598,163.427246,-6.359886,-82.044327,100.976196,179.973297,21.080963,13.607197,-7.460131,-20.725975,161.871475,-2.695532,78.709724,211.672119,176.012466,18.275494,16.892092,-11.139779,-10.027707,155.355591,-9.105862,79.956726,102.150024,179.668564,-80.186028,210.729980,177.012039,18.795698,163.989609,-4.481011,4.438118,167.541260,-1.266837,,,,,,,,,,,,,,,,,,,,,
72,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1.216667,5.357933,42.371471,-10.164893,-15.218552,161.101273,-7.379100,-0.352739,0.109942,0.182930,-2.644757,156.756744,175.580811,172.539673,16.277729,164.012589,19.093800,13.978388,-10.489279,-12.510628,163.745712,-11.256075,17.947792,11.477571,-12.875019,-17.647953,163.427536,-6.386014,-82.044754,100.977036,179.973343,21.085024,13.601264,-7.456683,-20.721134,161.874344,-2.722073,78.709160,211.672638,176.008072,18.281118,16.886810,-11.135818,-10.023658,155.351685,-9.127110,79.957512,102.148804,179.668610,-80.186859,210.729813,177.007690,18.804867,163.972595,-4.508883,4.445811,167.533112,-1.286167,,,,,,,,,,,,,,,,,,,,,
74,1.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1.250000,5.364628,42.354038,-10.178267,-15.208538,161.107681,-7.409180,-0.353467,0.108970,0.182912,-2.644781,156.756775,175.580444,172.568176,16.203054,164.016754,19.094934,13.970552,-10.490482,-12.497958,163.750916,-11.285151,17.949411,11.474093,-12.874939,-17.637760,163.434464,-6.416884,-82.044601,100.976540,179.972809,21.083595,13.585112,-7.460740,-20.712303,161.882050,-2.753761,78.709137,211.672668,176.008377,18.284208,16.882641,-11.135126,-10.014891,155.358063,-9.156245,79.956779,102.149605,179.668472,-80.186890,210.730331,177.005280,18.815731,163.966629,-4.509509,4.451782,167.531433,-1.299727,,,,,,,,,,,,,,,,,,,,,
76,1.266667,5.382756,42.348503,-10.181195,-15.203556,161.113922,-7.423778,-0.352800,0.109046,0.182718,-2.644568,156.758148,175.578629,172.565536,16.193979,164.030685,19.095915,13.968375,-10.490320,-12.492208,163.758041,-11.299199,17.950441,11.473088,-12.874493,-17.632761,163.440552,-6.431051,-82.043755,100.977089,179.971741,21.084394,13.580913,-7.460192,-20.707718,161.887238,-2.768651,78.709534,211.673767,176.007111,18.284792,16.880901,-11.135597,-10.009486,155.364532,-9.172333,79.957077,102.150795,179.666229,-80.187279,210.733383,177.004227,18.817837,163.963516,-4.508603,4.453207,167.533600,-1.304746,,,,,,,,,,,,,,,,,,,,,
77,1.283333,5.401432,42.311245,-10.184018,-15.200624,161.120804,-7.440282,-0.354688,0.108366,0.182810,-2.643572,156.757111,175.578339,172.561951,16.195560,164.039398,19.096895,13.967138,-10.490999,-12.485719,163.765839,-11.314117,17.950520,11.471394,-12.875265,-17.630239,163.447372,-6.448439,-82.044319,100.976135,179.973022,21.085543,13.579923,-7.460838,-20.707706,161.893295,-2.788475,78.710442,211.672852,176.005966,18.286613,16.879963,-11.136234,-10.005366,155.371399,-9.187710,79.958138,102.150406,179.668381,-80.185699,210.731125,177.001572,18.821138,163.966797,-4.504723,4.454395,167.536850,-1.308048,,,,,,,,,,,,,,,,,,,,,
78,1.300000,5.416449,42.300835,-10.174489,-15.198519,161.126129,-7.454285,-0.353647,0.109006,0.182269,-2.644090,156.756454,175.580338,172.552444,16.201382,164.056030,19.097923,13.964903,-10.490810,-12.482668,163.773117,-11.327446,17.951471,11.469615,-12.875059,-17.628571,163.452072,-6.462039,-82.044983,100.974869,179.976959,21.086451,13.578348,-7.460694,-20.706577,161.896301,-2.803249,78.710442,211.671417,176.008057,18.288097,16.876867,-11.136040,-10.001865,155.377701,-9.202891,79.957100,102.148506,179.668335,-80.185898,210.732147,177.004562,18.825100,163.976303,-4.502916,4.455065,167.541077,-1.314014,,,,,,,,,,,,,,,,,,,,,
79,1.316667,5.428525,42.279594,-10.171641,-15.199102,161.130356,-7.468831,-0.355331,0.108071,0.182766,-2.644651,156.756042,175.579102,172.551102,16.218061,164.065308,19.099585,13.962947,-10.489788,-12.482121,163.778519,-11.340123,17.953917,11.468145,-12.874417,-17.629528,163.456039,-6.476923,-82.044861,100.975143,179.974228,21.087122,13.576202,-7.459178,-20.708895,161.899384,-2.819659,78.709404,211.671738,176.006546,18.290182,16.874807,-11.135122,-10.001957,155.382187,-9.216654,79.957451,102.147499,179.671997,-80.186836,210.730530,176.999908,18.824781,163.985107,-4.512853,4.454060,167.545135,-1.322669,,,,,,,,,,,,,,,,,,,,,
80,1.333333,5.430207,42.276371,-10.163048,-15.201485,161.133133,-7.481807,-0.352349,0.108406,0.182350,-2.643532,156.757263,175.580154,172.546890,16.228081,164.073807,19.100924,13.960690,-10.488791,-12.484825,163.782150,-11.352598,17.955250,11.465809,-12.873587,-17.632221,163.458435,-6.489757,-82.042671,100.976692,179.971191,21.088011,13.573943,-7.457777,-20.711668,161.900970,-2.832902,78.710922,211.672348,176.009979,18.291807,16.872492,-11.134378,-10.003691,155.385498,-9.229660,79.956772,102.149536,179.667328,-80.186424,210.732910,177.006393,18.820896,163.990112,-4.530942,4.452048,167.548904,-1.334161,,,,,,,,,,,,,,,,,,,,,
81,1.350000,5.437522,42.292679,-10.158654,-15.203238,161.135361,-7.494239,-0.353303,0.109482,0.182686,-2.644539,156.756485,175.579697,172.557022,16.249155,164.068893,19.102821,13.958244,-10.488527,-12.488303,163.785507,-11.365074,17.955437,11.460892,-12.874442,-17.633892,163.460297,-6.501097,-82.043922,100.975609,179.973022,21.089237,13.571877,-7.457040,-20.712191,161.901901,-2.843665,78.709602,211.672043,176.007080,18.295851,16.871811,-11.133540,-10.005765,155.388168,-9.244024,79.956100,102.149544,179.666382,-80.186424,210.731094,177.005615,18.818407,163.991074,-4.546130,4.452091,167.550079,-1.348233,,,,,,,,,,,,,,,,,,,,,
